,SaddleY@Mainsketch,UpperLeg@Mainsketch,HandleX@Mainsketch,HandleY@Mainsketch,Arm@Mainsketch,SaddleX+.2@Mainsketch,CrankLength@Mainsketch,LowerLeg@Mainsketch,TorsoLength@Mainsketch,Neckandhead@Mainsketch,TorsoWidth@Widthdef
Config_0145,0.698,0.38001653204362795,0.520576266993418,0.4276619305558436,0.5745158128347637,0.37,0.168,0.5365174872607708,0.5056176703278732,0.30155602422256383,0.36357756283718967
Config_0146,0.695,0.42508485968538673,0.5190096189432335,0.4681410161513776,0.6402603885945954,0.381,0.168,0.49666527637974733,0.5447388147687018,0.3347624379204676,0.32038981956477786
Config_0147,0.7,0.34556094722692576,0.5256435935394489,0.5569711431702997,0.6578806447238006,0.358,0.168,0.5440864685709271,0.4809655549065749,0.29831739435482363,0.3262360742950876
Config_0148,0.698,0.39426329203146243,0.45018900305848186,0.6131706809631592,0.6105148654132123,0.37,0.168,0.5016099644625104,0.5297058111471833,0.3274467602340433,0.37056907964177244
Config_0149,0.534,0.4166743530868819,0.5729195478842115,0.4987597005439977,0.7053663297710888,0.353,0.17300000000000001,0.4773632010627669,0.5509383679087545,0.281414126199787,0.3468286475222454
Config_0150,0.408,0.38481896537950183,0.38099421305102704,0.6544169194342961,0.623476864958388,0.335,0.17600000000000002,0.5108580224407161,0.4994825127392293,0.3181232756230076,0.31375428133422173
Config_0151,0.435,0.4381897159602242,0.3494865202007867,0.6656662991984771,0.6732165818380885,0.316,0.17600000000000002,0.5946834124603759,0.5393347236202527,0.29113909803224675,0.35752967226804233
Config_0152,0.6920000000000001,0.40433321805444544,0.5389195478842115,0.5157597005439978,0.5920676806587142,0.392,0.17300000000000001,0.5303823296721268,0.5699557721829611,0.3554100443438072,0.39280480459319556
Config_0153,0.6779999999999999,0.41954278443264736,0.4819195478842115,0.4477597005439977,0.6494218858151751,0.435,0.17,0.4824110604882532,0.5257099558706364,0.2885276260989693,0.3696216473475912
Config_0154,0.6890000000000001,0.4470997112323618,0.5239195478842115,0.5077597005439977,0.6381996956773003,0.40299999999999997,0.17300000000000001,0.5340965147668427,0.5597754152788049,0.2769090750368225,0.3906063693053364
Config_0155,0.6990000000000001,0.4063976954775434,0.4730717967697245,0.6913923048454133,0.6148776899447719,0.428,0.172,0.5137014648355219,0.5349905596276575,0.32408948055534886,0.3568176260637271
Config_0156,0.36700000000000005,0.412392946310527,0.3831924249752741,0.6714959283299224,0.6949713352869282,0.34600000000000003,0.17300000000000001,0.5183177482862722,0.5719481041625835,0.3298071198846134,0.304490793301046
Config_0157,0.36700000000000005,0.3349421252869403,0.3831924249752741,0.6714959283299224,0.6554720877301863,0.34600000000000003,0.17300000000000001,0.4997951166798072,0.5003085674591384,0.31230717175076045,0.37811646779280894
Config_0158,0.627,0.4010468061764523,0.3893399495757389,0.6832559938305963,0.5869044384314134,0.439,0.17,0.4890551741995187,0.5517969784253562,0.2628689182367437,0.3196126017411015
Config_0159,0.6409999999999999,0.4238788107003195,0.5249195478842115,0.4717597005439977,0.6035934090281395,0.37799999999999995,0.17300000000000001,0.525656462432457,0.4745684208198328,0.31065564530424805,0.4015193356102435
Config_0160,0.631,0.35482985964893504,0.5249195478842115,0.4497597005439977,0.6299267329048541,0.375,0.17300000000000001,0.5068687362812806,0.5484885582351269,0.326726114725962,0.3163657371196147
Config_0161,0.637,0.3985239084677646,0.5753195478842115,0.5496597005439976,0.6861591186855607,0.4108,0.1725,0.5569248487982519,0.5090378164468671,0.2979017795341856,0.3597178092847017
Config_0162,0.49,0.31288493348428925,0.4124136110601661,0.6130705574427542,0.6181328135261398,0.34,0.17,0.5159937648772824,0.5374391858674337,0.3491315043307426,0.29919422876391794
Config_0163,0.36200000000000004,0.3889406340940008,0.386,0.62,0.6658266543268037,0.37,0.17300000000000001,0.46784446501532195,0.49686911320386,0.30431445961297127,0.34875169868065437
Config_0164,0.479,0.3688150865654886,0.29,0.575,0.64094945100787,0.402,0.17300000000000001,0.5373647842084006,0.5649840412534358,0.29063672252225536,0.32829768322715347
Config_0165,0.415,0.40929135295162994,0.33799999999999997,0.591,0.5776322123247687,0.374,0.17300000000000001,0.49730354704322044,0.5188491829065964,0.3176413200315589,0.3735816705792214
Config_0166,0.509,0.36253250280731075,0.317,0.652,0.611418701340033,0.433,0.17300000000000001,0.5310983078532423,0.5426415646534044,0.2718735226931838,0.3660578180375928
Config_0167,0.617,0.38422627891166955,0.4813057341262184,0.4640178330334464,0.7107293930856985,0.439,0.17,0.5114259462908675,0.5836963950878556,0.3217488548029849,0.3436663747374092
Config_0168,0.669,0.43600846427405365,0.5194992984973543,0.4743110926251683,0.6354573367764923,0.405,0.165,0.43790543570147955,0.5234374974276542,0.2944445212970364,0.28225851081879866
Config_0169,0.5572999999999999,0.39366596366615425,0.3791423848382977,0.6259316343331947,0.6465412031366995,0.3605,0.17,0.5206897781855058,0.5141004606287197,0.3140101721256436,0.33357057121907696
Config_0170,0.69,0.4216242803787669,0.5289195478842115,0.5157597005439978,0.6720654596731944,0.39799999999999996,0.17300000000000001,0.532568581502653,0.5128714206960961,0.34282458475640215,0.35269147480121676
Config_0171,0.494,0.397289642905687,0.33299999999999996,0.6629999999999999,0.5904580167436577,0.44299999999999995,0.17300000000000001,0.5125625025723458,0.48573807844182193,0.2896035856997592,0.38069139181538153
Config_0172,0.6951,0.36733353484013476,0.4890399495757389,0.7225559938305964,0.6570673269010183,0.4326,0.1725,0.5475913549874436,0.5767726122226244,0.30984481167540895,0.32115506455695336
Config_0173,0.38299999999999995,0.4078220441580208,0.38799999999999996,0.655,0.6095930115213829,0.316,0.17300000000000001,0.5033887326044825,0.5222985351644781,0.2788713929774487,0.3643886159176841
Config_0174,0.5770000000000001,0.3877655628924452,0.2845076862575846,0.7687044495604258,0.6340836526309588,0.45299999999999996,0.17,0.5218995393712803,0.5412936275460615,0.2970610520169709,0.27359026917879
Config_0175,0.4267,0.4585569912020644,0.4519667443356994,0.6817340695957533,0.701248503791939,0.3717,0.1725,0.4805026928319373,0.5019034852331573,0.32536354411201335,0.3424104349472071
Config_0176,0.643,0.33993299569387925,0.449,0.6609999999999999,0.6639437250254214,0.39899999999999997,0.165,0.526962183553133,0.5622296360256369,0.30035660701192307,0.3474669870584191
Config_0177,0.494,0.37300343224871035,0.33299999999999996,0.6779999999999999,0.5708069766762962,0.44299999999999995,0.17300000000000001,0.5614315791801672,0.5362048833201928,0.3131512813265736,0.3715431688885582
Config_0178,0.69,0.41404286124916717,0.5289195478842115,0.5157597005439978,0.6395725877087456,0.39799999999999996,0.17300000000000001,0.5080132111628957,0.49499197504844095,0.28496259447246036,0.32692968161231617
Config_0179,0.687,0.38062627510808533,0.4799195478842115,0.5387597005439977,0.676931944826981,0.409,0.17300000000000001,0.5430201376994747,0.5153102218144943,0.32288852959224446,0.2879976363090942
Config_0180,0.664,0.37025010553096105,0.5129195478842115,0.4957597005439977,0.7379972219349366,0.385,0.17,0.4905390836787969,0.5049016921467577,0.3360039808158352,0.31094735670732604
Config_0181,0.664,0.4108123256923996,0.5119195478842115,0.4997597005439977,0.6368286477732781,0.385,0.17,0.5296779760194201,0.544028749653361,0.30195288231323053,0.3554162754010297
Config_0182,0.636,0.32777959128842526,0.5478394797800934,0.4991243837158673,0.6131772925205323,0.377,0.17300000000000001,0.5102900441293636,0.5245740537091326,0.2874017329236064,0.33485248849977345
Config_0183,0.634,0.3901163819713922,0.485100026876674,0.6335154431051805,0.6603924668456703,0.382,0.17300000000000001,0.5787217581619956,0.5980945642985205,0.31488601628982943,0.38680165629127927
Config_0184,0.38799999999999996,0.3854102184443749,0.4273657699558033,0.657161972185251,0.6423324559518465,0.374,0.17300000000000001,0.5057177881829651,0.4986352157915995,0.24728730175146485,0.41161040692918816
Config_0185,0.6412,0.4406705991518971,0.4192423848382977,0.6289316343331947,0.5827430335722884,0.3763,0.17,0.5533145677256263,0.5386964529567796,0.3050979155581268,0.33990313538075406
Config_0186,0.6509999999999999,0.40501260367565484,0.4909195478842115,0.4587597005439977,0.6677969673836889,0.39799999999999996,0.165,0.5243798076700769,0.5681555349846781,0.2916328760881884,0.31801875603560864
Config_0187,0.408,0.3471371987033423,0.3833117568336444,0.6984294245931422,0.6313205727533996,0.318,0.17300000000000001,0.5356914325408616,0.47907515120174815,0.32819779237050556,0.3500490324867969
Config_0188,0.35600000000000004,0.3948629142345555,0.373,0.643,0.6901450199403407,0.318,0.175,0.4960199845070867,0.5291312637187194,0.2987301429472545,0.30197614966892083
Config_0189,0.634,0.3756318766888618,0.5548394797800934,0.4851243837158674,0.6539143409635435,0.382,0.17,0.5148446110152476,0.510343537567543,0.2821817458131537,0.3757617835615392
Config_0190,0.33799999999999997,0.41760091737531724,0.3940037317218337,0.6181655973975485,0.6056950732135722,0.324,0.165,0.4640518958374166,0.550101913952933,0.3114758865775791,0.32964284725469706
Config_0191,0.634,0.3593990826246828,0.5658394797800934,0.4541243837158673,0.6490575719644142,0.382,0.17,0.48099197504844093,0.5473248007353492,0.3169317969850289,0.3123783526524089
Config_0192,0.655,0.40136812331113825,0.5373794991707619,0.5100701035977548,0.598355006224772,0.384,0.17,0.5222048833201928,0.5080369853357392,0.2898656373789784,0.35646454030952557
Config_0193,0.655,0.38213708576544453,0.5403794991707619,0.5030701035977548,0.6267454166100318,0.384,0.17,0.5036822517137278,0.5271315726729606,0.30372624226151734,0.3358073808031082
Config_0194,0.653,0.4298628012966577,0.5493794991707619,0.4960701035977548,0.6789703287847646,0.391,0.17,0.5482296360256369,0.4701543521032169,0.3440664741549079,0.38958973251688295
Config_0195,0.65,0.3719873963243452,0.5323794991707619,0.5040701035977548,0.6144576151489758,0.401,0.17,0.5128469487207998,0.5628864801826994,0.297272494261936,0.325182373936273
Config_0196,0.7170000000000001,0.3868836180286078,0.508,0.736,0.607199995209305,0.237,0.17300000000000001,0.5395889395117468,0.5782344745704637,0.3133645374509682,0.35103177128439284
Config_0197,0.696,0.44922040871157476,0.43462143605640935,0.7107674240972718,0.6550793290431712,0.375,0.17300000000000001,0.49887142069609614,0.5225835978942229,0.2852834899918988,0.3038835322071911
Config_0198,0.679,0.3661876743076004,0.5299195478842115,0.5137597005439978,0.6936615050238076,0.39399999999999996,0.17300000000000001,0.5174415440383962,0.5416272137179866,0.30055755583558885,0.37750920669895405
Config_0199,0.682,0.3963737248919147,0.38470834875401133,0.8651025403784439,0.620851956260252,0.418,0.17300000000000001,0.5627726122226244,0.5131806420764683,0.3209286308736847,0.34084333510699705
Config_0200,0.696,0.4200489384497201,0.501540799922268,0.4803827257107587,0.6433750832274558,0.4,0.17300000000000001,0.5272936275460615,0.48643664244474494,0.2692947501912935,0.31921923887591536
Config_0201,0.682,0.3746588196516446,0.5379876483896696,0.7187214933686675,0.6852566015127673,0.426,0.17300000000000001,0.5840945642985205,0.4800442278170389,0.32318260979889696,0.32228219071529834
Config_0202,0.708,0.41622101216416163,0.5509195478842115,0.5417597005439977,0.6295766000596853,0.415,0.17,0.5105740537091326,0.5294183206458157,0.2955541703746348,0.36563426288038536
Config_0203,0.402,0.36295713875083285,0.3566839913977587,0.6543102785541537,0.5761343009894534,0.315,0.193,0.5013102218144943,0.49906163209124554,0.2876883352048738,0.3084183294207786
Config_0204,0.6829999999999999,0.40399656775128967,0.5579876483896696,0.6747214933686676,0.6406047451482293,0.42,0.17300000000000001,0.5435478023393628,0.5390147396555075,0.31510790512583237,0.3537023167728466
Config_0205,0.603,0.38452281619112316,0.5285572122098927,0.4438200966295328,0.6653482599389462,0.373,0.165,0.47680048298969113,0.5202941888528168,0.3366723095160358,0.3332483013193457
Config_0206,0.7020000000000001,0.4370670043061208,0.5597439383819572,0.4760232176019057,0.617735295711736,0.434,0.17,0.5197935116077468,0.5690344450934252,0.3021508526077797,0.3828057712360821
Config_0207,0.691,0.38923443710755484,0.4558022969501727,0.6625706453468846,0.7078404768301706,0.397,0.175,0.5151312637187194,0.5443823296721269,0.2918767243769924,0.33833362526259086
Config_0208,0.664,0.40966646515986527,0.5109195478842115,0.5047597005439977,0.6109689533588671,0.385,0.17,0.5361019139529329,0.6086834124603759,0.3052937560626672,0.31594218196240725
Config_0209,0.684,0.379710357094313,0.5389195478842115,0.4737597005439977,0.6461860123739005,0.425,0.17300000000000001,0.5246964529567796,0.49136320106276693,0.2825532397659567,0.3484294287809231
Config_0210,0.682,0.42447456752979823,0.5449195478842115,0.4707597005439977,0.5928380198427404,0.424,0.17300000000000001,0.48463521579159946,0.534091292726481,0.31168260564517636,0.29844732959420134
Config_0211,0.6475,0.3553757196212331,0.4956,0.6588999999999999,0.6238453835174204,0.3759,0.17,0.5541555349846781,0.5156099644625104,0.328585873800213,0.37305984884406346
Config_0212,0.6291,0.3677086470483701,0.525699829351731,0.433788203902001,0.6392290760423447,0.4185,0.1725,0.5094374974276542,0.5167993143088403,0.3125169237043312,0.3550703183876839
Config_0213,0.6291,0.4081849134345114,0.515799829351731,0.4325882039020009,0.5686336702289112,0.4185,0.1725,0.5696963950878556,0.5603653643625405,0.28396737436685326,0.31045683111144184
Config_0214,0.6291,0.3880593659059992,0.515799829351731,0.4325882039020009,0.6161193552761994,0.4185,0.1725,0.48943141849734706,0.4934971336473551,0.2997508500720569,0.385945479941084
Config_0215,0.3709,0.4641150665157108,0.4390532928406576,0.5614294337634441,0.6634851345867877,0.3205,0.17,0.5286415646534044,0.5352924196754308,0.3302354172327197,0.33453301294158094
Config_0216,0.514,0.397596736145945,0.4374920144848919,0.6210231961295699,0.6007834181619115,0.509,0.14,0.4744086450125564,0.5259940335611917,0.2645197275256168,0.28672087983978856
Config_0217,0.539,0.37595319382354775,0.4235581402835464,0.6554628482384531,0.6476128588369359,0.35200000000000004,0.175,0.4686854322743738,0.5559954283825168,0.2810169549801345,0.3142018323152242
Config_0218,0.36700000000000005,0.41807476501215185,0.43799999999999994,0.662,0.5957247208496272,0.34700000000000003,0.175,0.5162822118170349,0.5144046009613974,0.31085976193712467,0.3578887659247418
Config_0219,0.698,0.3857053812046325,0.5159195478842115,0.3617597005439976,0.6599657323402632,0.369,0.16,0.5579481041625834,0.5429844727452611,0.29088902322675647,0.2951983437087208
Config_0220,0.505,0.44205787471305974,0.467,0.643,0.6127434215564318,0.317,0.17,0.5071553889847524,0.5038040668245988,0.31788136277201384,0.3471475115002266
Config_0221,0.539,0.36460705368947305,0.4235581402835464,0.6554628482384531,0.6364859268903325,0.35200000000000004,0.175,0.5259800154929133,0.5860900685567216,0.35170466080137625,0.32658372459897034
Config_0222,0.6409999999999999,0.40535547677178774,0.5239195478842115,0.4897597005439976,0.7252175776016626,0.406,0.17300000000000001,0.4863085674591384,0.5237217933290936,0.3045103752616301,0.371052643292674
Config_0223,0.647,0.41120154393153235,0.4655736334284104,0.42497392230333697,0.6193111660297933,0.375,0.17,0.47897986230052536,0.4973202531947442,0.2946689548324736,0.32077388794950573
Config_0224,0.539,0.35745721556735266,0.49,0.66,0.6051804328519303,0.353,0.17,0.4432782418380044,0.5282724022636638,0.28651932522389223,0.352357152745303
Config_0225,0.532,0.400091258607096,0.46,0.674,0.6535302018443891,0.376,0.17,0.5117099558706364,0.47580954735480835,0.31422745356557025,0.30623821643846083
Config_0226,0.5329999999999999,0.3809299155659253,0.466,0.703,0.6890842663608183,0.371,0.17,0.49232202398057995,0.5488849421564945,0.3341824605004319,0.3800238503310792
Config_0227,0.46399999999999997,0.42701341657824504,0.452,0.64,0.6309730423894867,0.358,0.17,0.5314609163212031,0.5093671883502302,0.3013570952985966,0.33195096751320313
Config_0228,0.526,0.3726667819455546,0.503,0.72,0.6440732670951459,0.359,0.17,0.5168607070216923,0.5816463875246165,0.3311286070225513,0.34147000970026753
Config_0229,0.644,0.3921810346204982,0.5349195478842115,0.4987597005439977,0.6704065909718605,0.396,0.17300000000000001,0.4982487739611615,0.5030551741995187,0.31293894798302907,0.32000275900318786
Config_0230,0.647,0.36032564691311814,0.4655736334284104,0.42497392230333697,0.63305054899213,0.375,0.17,0.48711505784350556,0.5550080249515591,0.26717541524359784,0.37873739808034085
Config_0231,0.495,0.40201525818846534,0.469,0.635,0.6963677876752313,0.35100000000000003,0.17,0.5266328116497698,0.5137951166798073,0.3064700501192832,0.3312968147776587
