,BB textfield,Seat tube length,Stack,Head tube upper extension2,Seat angle,CS textfield,FCD textfield,Seat tube extension2,Head tube lower extension2,Head angle,Saddle height,ERD rear,Wheel width rear,Dropout spacing,SPOKES composite front,SPOKES front,Wheel diameter front,SAME_SIZED_FRONT_AND_REAR,BSD front,Wheel diameter rear,SPOKES rear,Wheel width front,SPOKES composite rear,ERD front,BSD rear,SBLADEW front,SBLADEW rear,FORK0R,FORK0L,Saddle P,Saddle thickness,Saddle angle,Saddle J,Saddle H,Saddle E,SADDLETIPtoMIDDLE,Saddle length,Seatpost setback,Seatpost LENGTH,Lower stack height,Upper stack height,Headset spacers,Stem angle,CLAMPOFFSET,StemX,StemY,StemG,Collar height,Stem length,AEROF,Hand horizontal,Pad vertical,Display AEROBARS,Hand vertical,HBARRISE,MtnBar angle,Mountain bar sweep,MTNDROP,HBARTHETA,Mountain bar rise,Handlebar angle,Bullhorn reach,BULLTHETA,Road bar reach,BULLRADIUS2,Road bar drop,Brake lever position,Bullhorn drop,Bullhorn rise,Bullhorn angle,HBAREXTEND,HBARRAD1,HBARRAD2,Down tube front diameter,Down tube rear dia2,Down tube front dia2,Down tube rear diameter,Seat tube leading edge textfield,BB length,Seat tube chord length textfield,Top tube rear diameter,Down tube leading edge,Head tube diameter,DOWNTUBE Wheel cut,Wheel cut,Down tube aero diameter,Top tube rear dia2,Top tube front dia2,BB diameter,Head tube chord,Seat tube diameter,OFFSET_AT_BB st,Top tube front diameter,Head tube d,Head tube B,Head tube E,Head tube D,OFFSET_AT_BB dt,CHAINSTAYOFFSET,CHAINSTAYAUXrearDIAMETER,Chain stay horizontal diameter,Chain stay position on BB,Chain stay taper,Chain stay back diameter,Chain stay vertical diameter,CHAINSTAYbrdgdia1,CHAINSTAYbrdgshift,CHAINSTAYbrdgCheck,Seat stay junction0,Seat stay bottom diameter,SEATSTAY_HF,SSTopZOFFSET,SEATSTAY_HR,SEATSTAYTAPERLENGTH,SEATSTAYbrdgdia1,SEATSTAYbrdgoffset,bottle SEATTUBE0 WBX,bottle SEATTUBE0 WBY,bottle SEATTUBE0 CAGE,bottle DOWNTUBE0 X,bottle DOWNTUBE0 CAGE,bottle DOWNTUBE0 WBY,bottle DOWNTUBE0 WBX,bottle SEATTUBE0 X,Front Fender clearance,Front fender end angle,Front Fender include,Rear Fender include,Rear fender end angle,Fender clearance,Rear fender start angle,Front fender start angle,FDDIST,SPIDER_DIAMETER,Crank length,Number of cogs,Crank Q factor,PEDAL_LENGTH,Teeth on cog 2,Teeth on cog 3,Teeth on cog 4,Teeth on cog 5,Teeth on cog 6,Teeth on cog 7,Teeth on cog 8,Teeth on cog 9,Pedal width,Teeth on cog 10,Number of chainrings,Teeth on chainring 0,Teeth on chainring 1,Teeth on chainring 2,CassZ,CassT,CassA,Teeth on cog 11,Display RACK,Dropout spacing style,RIM_STYLE front,RIM_STYLE rear,Fork type,HEADSETprofile,Stem kind,Aerobar style,Brake lever brand,Handlebar style,TRACK_ERGO,Head tube type,Seat tube type,Top tube type,bottle SEATTUBE0 show,bottle DOWNTUBE0 show,BELTorCHAIN,MOUNT_TYPE,BRAZEonFDTYPE,DIRECTMOUNTFDTYPE,CLAMPFDTYPE,spc type
962,70.0,549.0,565.6,33.1,74.0,425.0,582.0,25.0,38.0,72.0,715.0,582.0,23.0,130.0,1,7,700.0,True,622.0,700.0,7,23.0,1,582.0,622.0,80.0,80.0,45.0,375.0,10.0,52.0,0.0,50.0,30.0,34.0,148.0,278.0,21.0,300,13.7,24.8,10.0,-5.0,0.0,100,145.0,16.0,40.0,110.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,28.6,34.9,28.6,34.9,19.1,68.0,60.0,25.4,19.1,31.8,0,692.0,54.9,25.4,25.4,40.0,60,28.6,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,300.0,False,35.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,0,14.0,15.0,184,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,150.0,172.5,8,140.0,81.0,14,15,17,18,19,21,23,23,89.0,25,1,53,39,24,8.0,1.6,3.95,0,False,2,SPOKED,SPOKED,0,0,0,0,CAMPAGNOLO,0,0,1,2,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
963,20.0,405.0,565.6,15.0,76.0,444.1,588.2,70.0,41.2,66.0,518.0,582.0,23.0,135.0,1,7,725.0,True,622.0,725.0,7,23.0,1,582.0,622.0,80.0,80.0,45.0,375.0,10.0,52.0,20.0,50.0,30.0,34.0,148.0,278.0,21.0,100,0.0,10.0,0.0,10.0,0.0,100,145.0,16.0,40.0,50.0,30,170,20.0,False,30,0.0,4.0,16.4,5.0,68.0,15.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,50.1,55.9,50.1,55.9,19.1,68.0,60.0,44.8,19.1,45.0,0,692.0,54.9,44.8,40.4,40.0,60,38.0,0.0,40.4,36.0,30.0,8.0,45.0,0.0,5.0,17.0,18.1,15.0,350.0,27.0,45.7,18.0,300.0,False,35.0,20.0,17.0,9.0,13.0,200,16.0,0,15,14.0,0,200.0,0,14.0,15.0,140,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,120.0,172.5,9,140.0,81.0,14,16,19,23,25,27,33,34,89.0,25,0,38,39,24,8.0,1.6,3.95,0,False,1,SPOKED,SPOKED,1,3,0,0,CAMPAGNOLO,1,0,1,2,1,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
964,0.0,350.0,565.6,15.0,78.0,440.0,588.2,70.0,41.2,66.0,448.0,582.0,23.0,135.0,1,7,725.0,True,622.0,725.0,7,23.0,1,582.0,622.0,80.0,80.0,45.0,375.0,10.0,52.0,20.0,50.0,30.0,34.0,148.0,278.0,21.0,100,0.0,10.0,0.0,10.0,0.0,100,145.0,16.0,40.0,50.0,30,170,20.0,False,30,0.0,4.0,16.4,5.0,68.0,15.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,50.1,55.9,50.1,55.9,19.1,68.0,60.0,44.8,19.1,45.0,0,692.0,54.9,44.8,40.4,40.0,60,38.0,0.0,40.4,36.0,30.0,8.0,45.0,0.0,5.0,17.0,18.1,15.0,350.0,27.0,45.7,18.0,300.0,False,35.0,20.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,0,14.0,15.0,176,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,120.0,172.5,9,140.0,81.0,14,16,19,23,25,27,33,34,89.0,25,0,38,39,24,8.0,1.6,3.95,0,False,1,SPOKED,SPOKED,1,3,0,0,CAMPAGNOLO,1,0,1,2,1,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
965,20.0,450.0,565.6,15.0,74.5,460.1,588.2,90.0,41.2,65.0,538.0,582.0,23.0,135.0,1,7,725.0,True,622.0,725.0,7,23.0,1,582.0,622.0,80.0,80.0,45.0,375.0,10.0,52.0,20.0,50.0,30.0,34.0,148.0,278.0,21.0,100,0.0,10.0,0.0,10.0,0.0,100,145.0,16.0,40.0,50.0,30,170,20.0,False,30,0.0,4.0,16.4,5.0,68.0,15.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,50.1,55.9,50.1,55.9,19.1,68.0,60.0,44.8,19.1,45.0,0,692.0,54.9,44.8,40.4,40.0,60,38.0,0.0,40.4,36.0,30.0,8.0,45.0,0.0,5.0,17.0,18.1,15.0,350.0,27.0,45.7,18.0,300.0,False,35.0,20.0,17.0,9.0,13.0,200,16.0,0,15,14.0,0,200.0,0,14.0,15.0,140,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,120.0,172.5,9,140.0,81.0,14,16,19,23,25,27,33,34,89.0,25,0,38,39,24,8.0,1.6,3.95,0,False,1,SPOKED,SPOKED,1,3,0,0,CAMPAGNOLO,1,0,1,2,1,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
966,20.0,355.3,565.6,12.2,74.0,405.0,606.3,55.3,46.1,71.0,500.0,582.0,24.0,135.0,1,8,700.0,True,622.0,700.0,8,24.0,1,582.0,622.0,80.0,80.0,45.0,375.0,10.0,52.0,15.0,50.0,30.0,34.0,148.0,278.0,21.0,300,13.7,12.8,20.0,5.0,0.0,100,145.0,16.0,30.0,45.0,30,170,20.0,False,30,0.0,0.0,5.0,5.0,68.0,30.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,42.1,39.9,42.1,39.9,19.1,68.0,60.0,31.8,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,35.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,25.0,29.7,18.0,300.0,False,45.0,30.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,0,14.0,15.0,184,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,120.0,172.5,8,140.0,100.0,14,16,19,21,14,28,32,23,110.0,25,0,38,24,24,8.0,1.6,3.95,0,False,1,SPOKED,SPOKED,1,2,0,0,CAMPAGNOLO,1,0,1,2,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
967,20.0,403.1,565.6,14.3,74.0,405.0,606.2,53.1,46.1,71.0,500.0,582.0,24.0,135.0,1,8,700.0,True,622.0,700.0,8,24.0,1,582.0,622.0,80.0,80.0,45.0,375.0,10.0,52.0,15.0,50.0,30.0,34.0,148.0,278.0,21.0,300,13.7,12.8,20.0,5.0,0.0,100,145.0,16.0,30.0,45.0,30,170,20.0,False,30,0.0,0.0,5.0,5.0,68.0,30.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,42.1,39.9,42.1,39.9,19.1,68.0,60.0,31.8,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,35.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,25.0,29.7,18.0,300.0,False,45.0,30.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,0,14.0,15.0,184,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,120.0,172.5,8,140.0,100.0,14,16,19,21,14,28,32,23,110.0,25,0,38,24,24,8.0,1.6,3.95,0,False,1,SPOKED,SPOKED,1,2,0,0,CAMPAGNOLO,1,0,1,2,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
968,20.0,451.6,565.6,15.9,74.0,405.0,609.0,51.6,56.6,71.0,550.0,582.0,24.0,135.0,1,8,700.0,True,622.0,700.0,8,24.0,1,582.0,622.0,80.0,80.0,45.0,375.0,10.0,52.0,15.0,50.0,30.0,34.0,148.0,278.0,21.0,300,13.7,12.8,20.0,5.0,0.0,100,145.0,16.0,30.0,45.0,30,170,20.0,False,30,0.0,0.0,5.0,5.0,68.0,30.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,42.1,39.9,42.1,39.9,19.1,68.0,60.0,31.8,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,35.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,25.0,29.7,18.0,300.0,False,45.0,30.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,205.0,0,14.0,15.0,184,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,120.0,172.5,8,140.0,100.0,14,16,19,21,14,28,32,23,110.0,25,0,38,24,24,8.0,1.6,3.95,0,False,1,SPOKED,SPOKED,1,2,0,0,CAMPAGNOLO,1,0,1,2,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
969,70.0,519.0,565.6,38.4,74.0,405.0,585.0,53.0,51.1,73.0,718.0,582.0,23.0,130.0,1,5,674.0,True,622.0,674.0,5,23.0,1,582.0,622.0,80.0,80.0,45.0,375.0,10.0,52.0,0.0,50.0,30.0,34.0,148.0,278.0,21.0,300,13.7,24.8,10.0,-5.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,40.0,19.1,45.0,0,692.0,54.9,40.0,25.4,45.0,60,31.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,300.0,False,35.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,0,14.0,15.0,200,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,150.0,172.5,8,140.0,81.0,14,15,17,18,19,21,23,23,89.0,25,1,53,39,24,8.0,1.6,3.95,0,False,2,SPOKED,SPOKED,0,0,0,0,SHIMANO,0,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
970,30.0,474.7,565.6,25.7,73.0,410.0,595.0,49.7,75.6,72.5,655.0,582.0,23.0,130.0,1,7,674.0,True,622.0,674.0,7,23.0,1,582.0,622.0,80.0,80.0,45.0,375.0,10.0,52.0,10.0,50.0,30.0,34.0,148.0,278.0,21.0,300,13.7,24.8,10.0,5.0,0.0,100,145.0,16.0,35.0,80.0,30,170,20.0,False,30,0.0,17.0,20.0,-0.0,68.0,25.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,60.0,50.0,60.0,50.0,19.1,68.0,60.0,40.0,19.1,52.0,0,692.0,54.9,40.0,25.4,40.0,60,31.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,25.0,25.0,18.0,300.0,False,60.0,25.0,17.0,9.0,13.0,100,16.0,0,15,14.0,0,200.0,0,14.0,15.0,194,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,130.0,175.0,8,140.0,81.0,14,15,17,18,19,21,23,23,89.0,25,0,40,39,24,8.0,1.6,3.95,0,False,2,SPOKED,SPOKED,1,0,0,0,CAMPAGNOLO,1,0,1,2,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
971,70.0,580.0,565.6,37.7,74.0,407.2,553.9,46.8,44.4,74.5,718.0,582.0,23.0,120.0,1,7,575.0,False,523.0,674.0,8,23.0,1,483.0,622.0,80.0,80.0,15.0,320.0,10.0,52.0,-3.0,50.0,30.0,34.0,148.0,278.0,21.0,300,5.0,24.8,10.0,-20.0,0.0,100,145.0,16.0,40.0,90.0,30,170,20.0,False,30,0.0,0.0,16.4,5.0,68.0,20.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,300.0,False,45.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,0,14.0,15.0,200,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,150.0,172.5,0,140.0,81.0,14,15,17,18,19,21,23,23,89.0,25,0,48,39,24,8.0,1.6,3.95,0,False,3,SPOKED,SPOKED,0,2,0,0,CAMPAGNOLO,1,0,1,2,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
972,30.0,578.7,565.6,41.7,73.0,405.0,635.0,28.7,52.5,72.0,870.0,582.0,23.0,130.0,1,6,671.0,False,622.0,671.0,7,23.0,1,582.0,622.0,80.0,80.0,43.0,370.0,10.0,52.0,0.0,50.0,30.0,34.0,148.0,300.0,0.0,400,0.0,7.0,12.0,6.0,0.0,100,145.0,16.0,38.0,135.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,68.0,10.0,23.0,150,40,87.0,110,139.0,66,10.0,50.0,10.0,29.0,50.0,40.0,50.1,34.9,50.1,34.9,19.1,68.0,60.0,34.9,19.1,45.0,0,692.0,54.9,34.9,40.4,40.0,60,34.9,0.0,40.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,300.0,False,45.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,0,230.0,0,14.0,15.0,180,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,0.0,215.0,10,149.0,81.0,13,14,15,17,19,21,23,26,89.0,29,1,50,34,24,8.0,1.6,3.95,0,False,2,SPOKED,SPOKED,0,0,0,0,CAMPAGNOLO,0,0,1,1,1,True,True,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
973,20.0,480.0,565.6,36.0,72.0,425.0,693.4,60.0,36.0,68.5,755.0,519.0,55.8,135.0,1,7,670.0,True,559.0,670.0,7,55.8,1,519.0,559.0,80.0,80.0,45.0,403.0,10.0,52.0,-1.0,50.0,30.0,34.0,148.0,278.0,0.0,300,12.0,16.0,10.0,12.0,0.0,100,145.0,16.0,40.0,90.0,30,170,20.0,False,30,0.0,0.0,37.0,-0.0,68.0,14.0,14.999999999999968,150,40,87.0,30,139.0,46,10.0,50.0,15.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,100.0,60.0,30.0,19.1,40.0,0,692.0,54.9,30.0,25.4,30.0,60,30.0,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,20.8,15.0,200.0,17.0,29.7,18.0,300.0,False,45.0,17.0,20.0,11.2,20.0,200,16.0,0,15,14.0,0,220.0,0,14.0,15.0,110,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,148.0,175.0,8,140.0,81.0,14,16,19,22,26,28,34,36,70.0,25,1,36,22,22,8.0,1.6,3.95,0,False,1,SPOKED,SPOKED,1,0,0,1,SHIMANO,1,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
974,-20.0,276.3,565.6,23.7,75.0,365.0,654.4,46.3,47.3,71.0,310.0,539.0,23.0,130.0,1,7,680.0,True,567.0,680.0,7,23.0,1,539.0,567.0,80.0,80.0,45.0,403.0,10.0,32.0,30.0,35.0,25.0,34.0,115.0,200.0,21.0,300,10.0,15.0,0.0,5.0,0.0,100,145.0,16.0,24.0,22.0,30,170,20.0,False,30,0.0,15.0,8.0,2.0,68.0,50.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,42.0,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,36.0,20.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,22.0,20.0,18.0,300.0,False,50.0,20.0,17.0,15.0,13.0,200,16.0,0,15,14.0,1,200.0,0,14.0,15.0,200,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,0.0,180.0,0,140.0,81.0,14,15,17,18,19,21,23,23,89.0,25,0,22,39,24,8.0,1.6,3.95,0,False,2,SPOKED,SPOKED,1,0,0,0,CAMPAGNOLO,1,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
975,-20.0,276.3,565.6,23.7,75.0,365.0,654.4,46.3,47.3,71.0,310.0,539.0,23.0,130.0,1,7,680.0,True,567.0,680.0,7,23.0,1,539.0,567.0,80.0,80.0,45.0,403.0,10.0,32.0,30.0,35.0,25.0,34.0,115.0,200.0,21.0,300,10.0,15.0,0.0,0.0,0.0,100,145.0,16.0,33.0,45.0,30,170,20.0,False,30,0.0,18.0,8.0,2.0,68.0,75.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,42.0,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,36.0,20.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,22.0,20.0,18.0,300.0,False,50.0,20.0,17.0,15.0,13.0,200,16.0,0,15,14.0,1,200.0,0,14.0,15.0,200,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,0.0,180.0,0,140.0,81.0,14,15,17,18,19,21,23,23,89.0,25,0,22,39,24,8.0,1.6,3.95,0,False,2,SPOKED,SPOKED,1,0,0,0,CAMPAGNOLO,1,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
976,20.0,480.0,565.6,30.0,72.0,425.0,694.0,60.0,34.0,68.5,755.0,519.0,55.8,135.0,1,7,670.0,True,559.0,670.0,7,55.8,1,519.0,559.0,80.0,80.0,45.0,403.0,10.0,52.0,-1.000000000000003,50.0,30.0,34.0,148.0,278.0,0.0,300,12.0,16.0,10.0,12.0,0.0,100,145.0,16.0,40.0,90.0,30,170,20.0,False,30,0.0,0.0,37.0,-0.0,68.0,14.0,14.999999999999964,150,40,87.0,30,139.0,46,10.0,50.0,15.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,100.0,60.0,30.0,19.1,40.0,0,692.0,54.9,30.0,25.4,30.0,60,30.0,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,20.8,15.0,200.0,17.0,29.7,18.0,300.0,False,45.0,17.0,20.0,11.2,20.0,200,16.0,0,15,14.0,0,220.0,0,14.0,15.0,110,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,148.0,175.0,8,140.0,81.0,14,16,19,22,26,28,34,36,70.0,25,1,36,22,22,8.0,1.6,3.95,0,False,1,SPOKED,SPOKED,1,0,0,1,SHIMANO,1,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
977,50.0,381.5,565.6,28.5,78.0,425.0,586.1,31.5,53.8,68.5,455.0,582.0,23.0,130.0,1,7,725.0,True,622.0,725.0,7,23.0,1,582.0,622.0,80.0,80.0,45.0,375.0,10.0,32.0,20.0,50.0,30.0,34.0,148.0,250.0,21.0,300,10.0,10.0,0.0,5.0,0.0,100,145.0,16.0,40.0,50.0,30,170,20.0,False,30,0.0,25.0,16.4,5.0,68.0,40.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,38.1,45.9,38.1,45.9,19.1,68.0,60.0,38.8,19.1,45.0,0,692.0,54.9,38.8,35.4,40.0,60,31.0,0.0,35.4,36.0,30.0,20.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,300.0,False,45.0,20.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,0,14.0,15.0,184,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,100.0,172.5,0,140.0,81.0,14,15,17,18,19,21,23,23,89.0,25,0,38,39,24,8.0,1.6,3.95,0,False,2,SPOKED,SPOKED,1,3,0,0,CAMPAGNOLO,1,0,2,2,1,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
978,70.0,601.6,565.6,33.5,72.0,410.0,593.7,46.6,45.5,72.0,725.0,582.0,23.0,130.0,1,7,674.0,True,622.0,674.0,7,23.0,1,582.0,622.0,80.0,80.0,45.0,375.0,10.0,52.0,0.0,50.0,30.0,34.0,148.0,278.0,21.0,300,13.7,24.8,10.0,-6.0,0.0,100,145.0,16.0,40.0,110.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,300.0,False,45.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,0,200.0,0,14.0,15.0,200,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,150.0,172.5,8,140.0,81.0,14,15,17,18,19,21,23,23,89.0,25,1,53,39,24,8.0,1.6,3.95,0,False,2,SPOKED,SPOKED,0,0,0,0,CAMPAGNOLO,0,0,1,2,0,False,True,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
979,30.0,520.0,565.6,26.0,73.0,425.0,681.6,65.0,70.0,69.5,763.0,519.0,55.8,135.0,1,7,680.0,True,559.0,680.0,7,55.8,1,519.0,559.0,80.0,80.0,25.0,408.0,10.0,52.0,-4.134721085902573e-14,50.0,30.0,34.0,148.0,278.0,21.0,400,0.0,0.0,20.0,-8.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,0.0,16.4,10.0,68.0,30.0,14.999999999999954,150,40,87.0,110,139.0,46,10.0,50.0,15.0,29.0,50.0,40.0,55.0,34.9,55.0,34.9,19.1,100.0,60.0,35.0,19.1,45.0,0,692.0,54.9,35.0,45.0,35.0,80,35.0,0.0,45.0,36.0,30.0,8.0,45.0,0.0,0.0,17.0,20.8,15.0,200.0,17.0,35.0,18.0,300.0,False,73.0,17.0,20.0,11.2,20.0,200,16.0,0,15,14.0,1,224.0,1,14.0,15.0,178,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,109.0,175.0,9,180.0,81.0,15,17,19,22,25,28,32,36,70.0,25,2,42,32,22,8.0,1.6,3.95,0,False,1,SPOKED,SPOKED,1,0,0,1,SHIMANO,1,0,1,2,1,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
980,30.0,520.0,565.6,26.0,73.0,425.0,681.6,65.0,70.0,69.5,763.0,519.0,55.8,135.0,1,7,680.0,True,559.0,680.0,7,55.8,1,519.0,559.0,80.0,80.0,25.0,408.0,10.0,52.0,-4.134721085902573e-14,50.0,30.0,34.0,148.0,278.0,21.0,400,0.0,0.0,20.0,-8.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,0.0,16.4,10.0,68.0,30.0,14.999999999999954,150,40,87.0,110,139.0,46,10.0,50.0,15.0,29.0,50.0,40.0,55.0,34.9,55.0,34.9,19.1,100.0,60.0,35.0,19.1,45.0,0,692.0,54.9,35.0,45.0,35.0,80,35.0,0.0,45.0,36.0,30.0,8.0,45.0,0.0,0.0,17.0,20.8,15.0,200.0,17.0,35.0,18.0,300.0,False,73.0,17.0,20.0,11.2,20.0,200,16.0,0,15,14.0,1,224.0,1,14.0,15.0,178,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,109.0,175.0,9,180.0,81.0,15,17,19,22,25,28,32,36,70.0,25,2,42,32,22,8.0,1.6,3.95,0,False,1,SPOKED,SPOKED,1,0,0,1,SHIMANO,1,0,1,2,1,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
